"","taxon","Kingdom","Phylum","Class","Order","Family","Genus","Species","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Comparison","threshold","Enriched_Genus"
"99","sp99","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia",NA,67.1908699440595,0.380198429676263,0.411309605901911,0.924360686501771,0.355298556059892,0.473674876885574,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"100","sp100","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Bosea",NA,4.50568710336374,-1.41887126650095,0.340250913114525,-4.17007335414077,3.04501611755347e-05,0.000275233981110901,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"101","sp101","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA,48.4621034569694,1.82847971130277,0.484935709646999,3.77056107629974,0.000162880932008201,0.00117667850653461,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"102","sp102","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter",NA,41.8941391513228,-1.88305129726523,0.475513490683903,-3.96003758916901,7.49379668517837e-05,0.000610209158650239,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"103","sp103","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",NA,6.82016344181379,-3.50540430861421,0.353316523472037,-9.921427603121,3.35916707449136e-23,4.9379755995023e-21,"Terephthalamide Enriched","Enriched","Mesorhizobium"
"104","sp104","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,5.70284433505295,-3.92963300730469,0.331130882086884,-11.8673105405905,1.75003453021596e-32,5.43094049210352e-30,"Terephthalamide Enriched","Enriched","Unclassified Genus"
"105","sp105","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,2.40282280100421,-2.38499016360886,0.288187398698613,-8.27583084610539,1.27562981199968e-16,6.85160397099058e-15,"Terephthalamide Enriched","Enriched","Unclassified Genus"
"106","sp106","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium","ciceri",58.9538162502261,1.08368783220694,0.479682120234927,2.25917912403363,0.0238722448529661,0.0746642551784259,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"107","sp107","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Runella",NA,3.39585990581598,0.929168558289314,0.339046060187006,2.74053784248906,0.00613387180391945,0.0255700058930552,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"108","sp108","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae",NA,NA,10.769782051129,-1.13297844645184,0.420871689569944,-2.6919806547443,0.00710290652123412,0.0284218021687778,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"109","sp109","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Alcaligenaceae","Parapusillimonas",NA,11.5137927231368,1.65904061956383,0.412754658705549,4.01943523730729,5.83378145516149e-05,0.000492258356624352,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"110","sp111","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae",NA,NA,7.57733872770146,3.08230525043208,0.388786756507012,7.92800988934018,2.22685581580164e-15,1.00811942164788e-13,"Terephthalamide Enriched","Enriched","Unclassified Genus"
"111","sp112","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga",NA,23.2773460357162,3.52599861690912,0.452121727666179,7.79878161377043,6.25077294479445e-15,2.7278763804392e-13,"Terephthalamide Enriched","Enriched","Hydrogenophaga"
"112","sp113","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax","avenae",8.49717377227441,-1.37036849261224,0.402939645485293,-3.40092742912353,0.000671576539540798,0.00397396880283358,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"113","sp114","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Aminobacter",NA,15.5915472597583,3.91827064779337,0.438881050503161,8.92786472166256,4.34310288594053e-19,3.2784557730897e-17,"Terephthalamide Enriched","Enriched","Aminobacter"
"114","sp115","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,6.90025923810075,-1.60461325763225,0.381395982784615,-4.20721069455631,2.58542070647008e-05,0.000240761580008491,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"115","sp116","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Shinella",NA,16.9275243168544,0.92957887993878,0.408847633765207,2.27365601062184,0.0229866769801356,0.0723808216522196,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"116","sp118","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudorhodoplanes",NA,4.44753970881802,-2.13253924255252,0.328847226012039,-6.4848935124496,8.87944772708954e-11,2.15654760884879e-09,"Terephthalamide Enriched","Enriched","Pseudorhodoplanes"
"117","sp119","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",NA,9.72963275647364,-4.48358067354797,0.351608174853222,-12.7516394504184,3.05257290107042e-37,1.2179765875271e-34,"Terephthalamide Enriched","Enriched","Mesorhizobium"
"118","sp120","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Perlucidibaca",NA,11.1035759594826,-0.380675384438522,0.420594932971671,-0.905087899535305,0.365418822112523,0.478712368743095,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"119","sp121","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia",NA,7.77565623412221,-0.544370240019139,0.405963533255411,-1.34093384116019,0.1799419336463,0.306263144834927,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"120","sp122","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Nitrosospira",NA,8.71315272034002,0.82937143500675,0.411991411935509,2.01307942588031,0.0441062742848039,0.11654571814329,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"121","sp123","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus",NA,1.20446357300958,-0.665743031401027,0.219761514170077,-3.02938862573453,0.00245049237286296,0.0123765374274977,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"122","sp124","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA,NA,11.9277907493421,4.08837629444839,0.433312324210136,9.43517196724301,3.9035340184253e-21,4.36102820538474e-19,"Terephthalamide Enriched","Enriched","Unclassified Genus"
"123","sp125","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella",NA,14.834338054866,2.71529839931284,0.397677847589867,6.82788446922289,8.61759388291501e-12,2.48133399123522e-10,"Terephthalamide Enriched","Enriched","Reyranella"
"124","sp126","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA,NA,9.70739320836091,3.80774767737288,0.423262714799067,8.9961802545743,2.33707433372255e-19,1.8649853183106e-17,"Terephthalamide Enriched","Enriched","Unclassified Genus"
"125","sp127","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","SWB02",NA,15.5173208370367,3.45901297139161,0.432190926449429,8.00343727668783,1.20993326287175e-15,5.67240811501255e-14,"Terephthalamide Enriched","Enriched","SWB02"
"126","sp128","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Parablastomonas",NA,12.7287472598177,1.06283345606211,0.426914728665059,2.48956848920519,0.0127898273402892,0.0460334893832833,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"127","sp129","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Lacunisphaera",NA,9.99659318041012,0.915416895190659,0.397515729145618,2.30284446142085,0.0212875959236467,0.0681056763055501,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"128","sp130","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus","agaridevorans",10.0309123924502,2.48872399422481,0.404887959852869,6.14669795350096,7.91125736307438e-10,1.57829584393334e-08,"Terephthalamide Enriched","Enriched","Paenibacillus"
"129","sp132","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter",NA,10.4793955014636,1.38562469191921,0.418985772819983,3.3070924642459,0.000942697697506893,0.00534231791298705,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"130","sp133","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae",NA,NA,9.2080693044572,3.72888083090453,0.433933414309048,8.59320971361938,8.45729769068306e-18,5.24916276668395e-16,"Terephthalamide Enriched","Enriched","Unclassified Genus"
"131","sp134","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","maltophilia",2.38030847358034,1.3700165544951,0.313697695028304,4.36731469885837,1.25783431024803e-05,0.00012821646819426,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"132","sp135","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Edaphobaculum",NA,6.89352247808877,-2.03031996781706,0.371993407332982,-5.45794610279119,4.8167381068693e-08,7.55794917555391e-07,"Terephthalamide Enriched","Enriched","Edaphobaculum"
"133","sp136","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter",NA,9.07127382131682,-0.312619692198867,0.407353948459817,-0.767439945975398,0.442819985961415,0.533561786363345,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"134","sp137","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Rhodanobacter",NA,2.70988203434437,1.24024941234493,0.328951106125092,3.77031537286666,0.000163041382752916,0.00117667850653461,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"135","sp138","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Noviherbaspirillum",NA,5.04957301447913,-3.72854962359232,0.330871470205027,-11.268876162946,1.86940704168743e-29,4.74659442493909e-27,"Terephthalamide Enriched","Enriched","Noviherbaspirillum"
"136","sp139","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA,NA,6.15476542828582,0.153869335711875,0.385702691349611,0.398932491690612,0.689942947392042,0.743445467618045,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"137","sp140","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingorhabdus","flavimaris",6.15337162405932,-0.784659790545423,0.37060088858434,-2.11726365131705,0.034237477977699,0.0976764821161525,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"138","sp141","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae",NA,NA,2.77871652328457,1.22082919869421,0.327329798439245,3.72966104679531,0.000191737525192117,0.00136962380527259,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"139","sp142","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA,2.30155521397751,-2.29736817974656,0.283790951747294,-8.09528339646393,5.71311874446574e-16,2.79942818478821e-14,"Terephthalamide Enriched","Enriched","Terrimonas"
"140","sp143","Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae",NA,NA,4.31700449290618,-1.36915215518086,0.335960888867649,-4.07533198223033,4.59487483153037e-05,0.00039609522853285,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"141","sp144","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cytophagaceae","Sporocytophaga",NA,4.08402306894082,2.35622461075428,0.373338571555758,6.31122736912914,2.76831129853666e-10,6.08810508410463e-09,"Terephthalamide Enriched","Enriched","Sporocytophaga"
"142","sp145","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira","defluvii",8.06271669691001,1.55081501132687,0.404038334850264,3.83828680984342,0.000123895717337169,0.000935245239250576,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"143","sp146","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Bosea",NA,2.98849146573098,1.99155537151575,0.355000581933449,5.6100059348328,2.02319676674011e-08,3.36356462470543e-07,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"144","sp147","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia","riboflavina",8.94708301353508,2.71434879180792,0.382882518749016,7.08924711599906,1.34843557901224e-12,4.18464508020132e-11,"Terephthalamide Enriched","Enriched","Devosia"
"145","sp148","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella",NA,10.3203456770577,2.61321863478501,0.410883060711595,6.36000576480145,2.0174617755781e-10,4.65683532164434e-09,"Terephthalamide Enriched","Enriched","Legionella"
"146","sp149","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Polaromonas",NA,3.70193601478233,1.43180373754479,0.355188164906208,4.03111330559923,5.55132720358637e-05,0.000469844147867174,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"147","sp150","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Alcaligenaceae","Advenella","kashmirensis",3.55181338524423,2.13410760085453,0.362196924760076,5.89211960390936,3.81273041995874e-09,6.69745664336149e-08,"Terephthalamide Enriched","Enriched","Advenella"
"148","sp152","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","mendocina",9.86378297922607,3.19569775534178,0.415083813290748,7.69892164670689,1.372192735956e-14,5.80687016897745e-13,"Terephthalamide Enriched","Enriched","Pseudomonas"
"149","sp153","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Ellin6055",NA,9.00292264909226,0.950721282770836,0.411714864047681,2.30917405658867,0.0209339245842198,0.0672058343208117,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"150","sp154","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter",NA,5.47423942489085,2.91566004886717,0.390979654679876,7.45731910591213,8.83006689054824e-14,3.20290608120795e-12,"Terephthalamide Enriched","Enriched","Ferruginibacter"
"151","sp155","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Pelagibacterium",NA,7.83264528798866,2.9529431853881,0.399717392648117,7.3875774227009,1.4952806802261e-13,5.28647967072342e-12,"Terephthalamide Enriched","Enriched","Pelagibacterium"
"152","sp156","Bacteria","Gemmatimonadota","Longimicrobia","Longimicrobiales","Longimicrobiaceae",NA,NA,1.46005145158102,0.0965007101276725,0.256832462861875,0.37573408381623,0.707114596228241,0.758728800332492,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"153","sp157","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae",NA,NA,9.97422767962057,1.28880960372015,0.403093620803338,3.19729595608991,0.00138722516235659,0.007567421637621,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"154","sp158","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Lacibacter",NA,7.66475205743108,1.60532928857399,0.383038398205233,4.19104010484571,2.77678566887979e-05,0.000255959154230404,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"155","sp159","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","SWB02",NA,7.99169479535943,3.49029561591103,0.410649470947352,8.49945236227641,1.90487209116477e-17,1.13198037247302e-15,"Terephthalamide Enriched","Enriched","SWB02"
"156","sp160","Bacteria","Deinococcota","Deinococci","Deinococcales","Trueperaceae","Truepera",NA,1.48863765027846,0.550653458922909,0.270050254429155,2.03907772679906,0.0414422707590372,0.111189493016322,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"157","sp161","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","faecium",4.78542607028559,1.87582394890261,0.378307707563221,4.9584608280526,7.10538612125377e-07,8.62841018985295e-06,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"158","sp162","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,1.51678482195654,-0.756169598843241,0.251998070152143,-3.00069599099194,0.00269363344654077,0.013386687217417,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"159","sp163","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter","fusiformis",9.71017336801888,0.0198295952339325,0.400019918878538,0.0495715195621384,0.960463842816007,0.97019005894579,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"160","sp164","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Taibaiella",NA,3.3172977948107,-2.72742329807078,0.297621795383817,-9.16405767445043,4.99817362483557e-20,4.23027240429265e-18,"Terephthalamide Enriched","Enriched","Taibaiella"
"161","sp165","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA,NA,19.6359555649458,0.895707753397041,0.419353019359991,2.13592775548404,0.0326853028662242,0.0939198054581936,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
