"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus"
"sp1221",0.0124963405580963,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae","Neochlamydia"
"sp1222",0.0757770864529613,0.768698738034659,2.91612614640091,0.263602704218879,0.792086074546807,NA,"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Geodermatophilaceae","Geodermatophilus"
"sp1223",0.0554538322242332,0.655133350966,2.91616008415449,0.224656168406457,0.822246765495764,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium"
"sp1225",0.109025356600574,0.88398234025179,2.62309237443308,0.337000080084042,0.736116839732574,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae",NA
"sp1226",0.061985440036276,0.711679967744799,2.91614502898566,0.244048207709459,0.807193484078281,NA,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas"
"sp1227",0,NA,NA,NA,NA,NA,"Bacteria","Firmicutes","Symbiobacteriia","Symbiobacteriales","Symbiobacteraceae",NA
"sp1228",0.0507101990032344,0.826358560731749,2.91610213779567,0.28337778365898,0.776887256779638,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Dinghuibacter"
"sp1231",0.0363674044180025,0.3336974980403,2.91617434376861,0.114429886112042,0.908897023898438,NA,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Cellulomonadaceae","Cellulomonas"
"sp1232",0.0252080616056513,0.543544560939148,2.91617743469504,0.186389399517451,0.852139404732242,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys"
"sp1233",0.0420908205949887,0.599021276274647,2.91617160807928,0.205413589040869,0.83724900412653,NA,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA
"sp1234",0.0631465986812097,0.711679967744799,2.91614502898566,0.244048207709459,0.807193484078281,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter"
"sp1235",0.0249926811161927,0.543544560939148,2.91617743469504,0.186389399517451,0.852139404732242,NA,"Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Peredibacter"
"sp1236",0.0198675832920066,0.390579212507833,2.91616852835428,0.133935747783498,0.893453382300469,NA,"Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Cohnella"
"sp1237",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA
"sp1240",0.0310748641179812,0.711679967744799,2.91614502898566,0.244048207709459,0.807193484078281,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas"
"sp1241",0.0378994703548512,0.599021276274647,2.91617160807928,0.205413589040869,0.83724900412653,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga"
"sp1242",0.0373848925581224,0.599021276274647,2.91617160807928,0.205413589040869,0.83724900412653,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter"
"sp1243",0.102247207366329,1.11559301253128,2.91598682127321,0.382578207964663,0.702032530693297,NA,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula"
"sp1244",0.0880579755185641,0.71167917365024,2.86652289854012,0.24827262814216,0.803923475694114,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter"
"sp1245",0.0209540334287997,0.43917094213546,2.91618023749356,0.150598010537553,0.880292830854396,NA,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas"
"sp1246",0.0622616646346924,0.711679967744799,2.91614502898566,0.244048207709459,0.807193484078281,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae",NA
"sp1247",0.0497667484470705,0.655133350966,2.91616008415449,0.224656168406457,0.822246765495764,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067"
"sp1248",0.0545142898913134,0.655133350966,2.91616008415449,0.224656168406457,0.822246765495764,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium"
"sp1249",0.0124963405580963,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae",NA
"sp1253",0.11094031632341,0.88402018826263,2.91607904400704,0.303153712544047,0.761772722146378,NA,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter"
"sp1254",0,NA,NA,NA,NA,NA,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","OLB12"
"sp1255",0.0411749375602854,0.599021276274647,2.91617160807928,0.205413589040869,0.83724900412653,NA,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Lacunisphaera"
"sp1256",0.0365161228014472,0.389173354022404,2.91616806155286,0.133453678185876,0.893834595957189,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Cereibacter"
"sp1257",0.0503431841044606,0.0743699573859845,2.91604704411575,0.0255036891589437,0.979653205922357,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella"
"sp1258",0.0425394428231557,0.338430804591628,2.91615024147134,0.116053967240341,0.907609771034975,NA,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Solitalea"
"sp1259",0,NA,NA,NA,NA,NA,"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae",NA
"sp1261",0.149340192077661,0.88402018826263,2.91607904400704,0.303153712544047,0.761772722146378,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"sp1262",0.154963826828536,0.88402018826263,2.91607904400704,0.303153712544047,0.761772722146378,NA,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Luteitalea"
"sp1263",0.0804281295725087,0.768698738034659,2.91612614640091,0.263602704218879,0.792086074546807,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae",NA
"sp1264",0,0,0,0,1,NA,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium"
"sp1265",0.0758788966014845,0.0743699469075979,2.91604704410885,0.0255036855656509,0.979653208788457,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas"
"sp1266",0.0661237622351873,0.768698738034659,2.91612614640091,0.263602704218879,0.792086074546807,NA,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae",NA
"sp1268",0.124416930372246,0.768692901411362,2.79460639271266,0.275063029776157,0.783267814347225,NA,"Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae",NA
"sp1270",0.0149147939751529,0.33369750550064,2.91617434377108,0.114429888670207,0.908897021870637,NA,"Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus"
"sp1271",0.085117134222026,0.0743699557357051,2.91604704411466,0.0255036885930229,0.97965320637375,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Niabella"
"sp1274",0.0494800327293767,0.655133350966,2.91616008415449,0.224656168406457,0.822246765495764,NA,"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella"
"sp1275",0.0124616308527075,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Desulfobacterota","Syntrophia","Syntrophales","Syntrophaceae","Syntrophus"
"sp1276",0.0121969415951541,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Duganella"
"sp1277",0.012353933161111,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"sp1278",0.0129296760936704,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylorosula"
"sp1279",0.101433004890623,-0.141096751744449,2.91590021090222,-0.0483887449978241,0.961406428989247,NA,"Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus"
"sp1280",0.0121595906031466,0.383695091685544,2.91618651962317,0.131574262861322,0.895321043773051,NA,"Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Sulfurovaceae","Sulfurovum"
"sp1282",0.0247713152278839,0.543544560939148,2.91617743469504,0.186389399517451,0.852139404732242,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Nordella"
"sp1283",0.0393654003632084,0.655133350966,2.91616008415449,0.224656168406457,0.822246765495764,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Altererythrobacter"
"sp1284",0.0895721541216813,0.826358560731749,2.91610213779567,0.28337778365898,0.776887256779638,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Bauldia"
"sp1285",0.0636143738738419,0.599021276274647,2.91617160807928,0.205413589040869,0.83724900412653,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"sp1286",0.0514608965373846,0.655133350966,2.91616008415449,0.224656168406457,0.822246765495764,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chitinimonadaceae","Chitinivorax"
"sp1287",0.0243938831903082,0.543544560939148,2.91617743469504,0.186389399517451,0.852139404732242,NA,"Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus"
"sp1288",0.128581023646701,0.941665628968372,2.79477691332928,0.33693767272702,0.736163885354247,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae",NA
"sp1289",0,NA,NA,NA,NA,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Edaphobaculum"
"sp1290",0.0573831393958208,0.12777140599316,2.70921145307489,0.0471618432913911,0.962384238305685,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Luteimonas"
"sp1291",0.0368351565359427,0.599021276274647,2.91617160807928,0.205413589040869,0.83724900412653,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Acidiferrobacterales","Acidiferrobacteraceae","Sulfurifustis"
"sp1292",0.130638699396862,0.999326581818762,2.79292839700572,0.357806015682369,0.72048848837013,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Ideonella"
"sp1293",0.0487585327100058,0.599021276274647,2.91617160807928,0.205413589040869,0.83724900412653,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium"
"sp1294",0,NA,NA,NA,NA,NA,"Bacteria","Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter"
"sp1295",0.021473282501573,0.599021276274647,2.91617160807928,0.205413589040869,0.83724900412653,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella"
"sp1296",0.0975122996750178,1.0040336070595,2.86221531421767,0.350788985745447,0.725746660888283,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Arenimonas"
"sp1297",0.0287674070343607,0.599021276274647,2.91617160807928,0.205413589040869,0.83724900412653,NA,"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Gemmata"
"sp1298",0.0626945087232835,0.711679967744799,2.91614502898566,0.244048207709459,0.807193484078281,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Nevskia"
"sp1299",0.0121595906031466,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae",NA
"sp1302",0.0506026240934038,0.655133350966,2.91616008415449,0.224656168406457,0.822246765495764,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas"
"sp1303",0.0124963405580963,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"sp1304",0.0397170498728672,0.599021276274647,2.91617160807928,0.205413589040869,0.83724900412653,NA,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter"
"sp1305",0.0147972400184462,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067"
"sp1306",0.0510633821160393,0.655133350966,2.91616008415449,0.224656168406457,0.822246765495764,NA,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA
"sp1307",0.0245567710239618,0.543544560939148,2.91617743469504,0.186389399517451,0.852139404732242,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae",NA
"sp1308",0.0124963405580963,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067"
"sp1309",0.0248469385926494,0.543544560939148,2.91617743469504,0.186389399517451,0.852139404732242,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"sp1310",0.0305133143324478,0.655133350966,2.91616008415449,0.224656168406457,0.822246765495764,NA,"Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","CL500-3"
"sp1311",0.12798154663025,0.826348102157816,2.7898175532195,0.296201485005425,0.767076214828269,NA,"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella"
"sp1312",0.0625207407762765,0.711679967744799,2.91614502898566,0.244048207709459,0.807193484078281,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA
"sp1313",0.0397899211346389,0.599021276274647,2.91617160807928,0.205413589040869,0.83724900412653,NA,"Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Sporomusaceae",NA
"sp1315",0,NA,NA,NA,NA,NA,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","DEV007",NA
"sp1316",0.102863780217548,0.999348593564701,2.91603546656606,0.342707969440968,0.731818166677891,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Edaphobaculum"
"sp1318",0.0180068885021284,0.599021276274647,2.91617160807928,0.205413589040869,0.83724900412653,NA,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter"
"sp1319",0,NA,NA,NA,NA,NA,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"sp1321",0.0504006674885183,0.655133350966,2.91616008415449,0.224656168406457,0.822246765495764,NA,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA
"sp1322",0.012353933161111,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"sp1323",0.0144777781050012,0.543544560939148,2.91617743469504,0.186389399517451,0.852139404732242,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"sp1324",0.0248469385926494,0.543544560939148,2.91617743469504,0.186389399517451,0.852139404732242,NA,"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Fimbriiglobus"
"sp1325",0.0900188470611812,-0.0867483152867752,2.91593875479616,-0.0297497041541393,0.97626667126217,NA,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"sp1326",0.140260480992086,1.05701524490454,2.91601491867079,0.362486226711885,0.71698871421455,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae",NA
"sp1328",0.0465147855607111,0.0210184590898054,2.91601255597005,0.00720794533163913,0.994248941503689,NA,"Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus"
"sp1329",0.0249232617054149,0.543544560939148,2.91617743469504,0.186389399517451,0.852139404732242,NA,"Bacteria","Desulfobacterota","Syntrophobacteria","Syntrophobacterales","Syntrophobacteraceae","Desulfovirga"
"sp1330",0.0207219447229821,0.543544560939148,2.91617743469504,0.186389399517451,0.852139404732242,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20",NA
"sp1331",0,NA,NA,NA,NA,NA,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS_17",NA
"sp1332",0,NA,NA,NA,NA,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter"
"sp1333",0.012419922049142,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter"
"sp1334",0.0249921221208904,0.439170942145941,2.91618023749357,0.150598010541147,0.88029283085156,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA
"sp1335",0,NA,NA,NA,NA,NA,"Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42"
"sp1336",0.0123096843751764,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella"
"sp1337",0.0806628552374657,0.768685816075082,2.67023521221692,0.287871949466539,0.773444759502557,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys"
"sp1339",0,NA,NA,NA,NA,NA,"Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41",NA
"sp1340",0.0796406209845534,0.711679967744799,2.91614502898566,0.244048207709459,0.807193484078281,NA,"Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae",NA
"sp1341",0.0575987444459859,0.0743699666636792,2.91604704412185,0.0255036923404901,0.979653203384676,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae",NA
"sp1342",0.0252836092547814,0.543544560939148,2.91617743469504,0.186389399517451,0.852139404732242,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella"
"sp1343",0.0272207093147709,0.543544560939148,2.91617743469504,0.186389399517451,0.852139404732242,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Ferribacterium"
